0.0 219.0
1.00400801603 219.0
2.00801603206 219.0
3.0120240481 220.0
4.01603206413 220.0
5.02004008016 220.0
6.02404809619 220.0
7.02805611222 220.0
8.03206412826 220.0
9.03607214429 220.0
10.0400801603 220.0
11.0440881764 220.0
12.0480961924 220.0
13.0521042084 220.0
14.0561122244 220.0
15.0601202405 220.0
16.0641282565 220.0
17.0681362725 220.0
18.0721442886 220.0
19.0761523046 220.0
20.0801603206 220.0
21.0841683367 220.0
22.0881763527 220.0
23.0921843687 221.0
24.0961923848 221.0
25.1002004008 221.0
26.1042084168 221.0
27.1082164329 221.0
28.1122244489 221.0
29.1162324649 221.0
30.120240481 221.0
31.124248497 221.0
32.128256513 221.0
33.1322645291 222.0
34.1362725451 222.0
35.1402805611 222.0
36.1442885772 222.0
37.1482965932 222.0
38.1523046092 222.0
39.1563126253 222.0
40.1603206413 222.0
41.1643286573 222.0
42.1683366733 222.0
43.1723446894 222.0
44.1763527054 222.0
45.1803607214 222.0
46.1843687375 222.0
47.1883767535 222.0
48.1923847695 222.0
49.1963927856 222.0
50.2004008016 222.0
51.2044088176 223.0
52.2084168337 223.0
53.2124248497 223.0
54.2164328657 223.0
55.2204408818 223.0
56.2244488978 223.0
57.2284569138 223.0
58.2324649299 223.0
59.2364729459 223.0
60.2404809619 223.0
61.244488978 223.0
62.248496994 223.0
63.25250501 223.0
64.2565130261 223.0
65.2605210421 223.0
66.2645290581 223.0
67.2685370741 223.0
68.2725450902 223.0
69.2765531062 223.0
70.2805611222 223.0
71.2845691383 223.0
72.2885771543 223.0
73.2925851703 224.0
74.2965931864 224.0
75.3006012024 224.0
76.3046092184 224.0
77.3086172345 224.0
78.3126252505 224.0
79.3166332665 224.0
80.3206412826 224.0
81.3246492986 224.0
82.3286573146 225.0
83.3326653307 225.0
84.3366733467 225.0
85.3406813627 225.0
86.3446893788 225.0
87.3486973948 225.0
88.3527054108 225.0
89.3567134269 225.0
90.3607214429 225.0
91.3647294589 225.0
92.3687374749 225.0
93.372745491 225.0
94.376753507 225.0
95.380761523 225.0
96.3847695391 225.0
97.3887775551 225.0
98.3927855711 225.0
99.3967935872 225.0
100.400801603 225.0
101.404809619 225.0
102.408817635 226.0
103.412825651 226.0
104.416833667 226.0
105.420841683 226.0
106.424849699 226.0
107.428857715 226.0
108.432865731 226.0
109.436873747 226.0
110.440881764 226.0
111.44488978 226.0
112.448897796 226.0
113.452905812 226.0
114.456913828 226.0
115.460921844 226.0
116.46492986 226.0
117.468937876 226.0
118.472945892 226.0
119.476953908 227.0
120.480961924 227.0
121.48496994 227.0
122.488977956 227.0
123.492985972 227.0
124.496993988 227.0
125.501002004 227.0
126.50501002 227.0
127.509018036 227.0
128.513026052 227.0
129.517034068 227.0
130.521042084 227.0
131.5250501 227.0
132.529058116 227.0
133.533066132 227.0
134.537074148 227.0
135.541082164 228.0
136.54509018 228.0
137.549098196 228.0
138.553106212 228.0
139.557114228 228.0
140.561122244 228.0
141.565130261 228.0
142.569138277 228.0
143.573146293 228.0
144.577154309 228.0
145.581162325 228.0
146.585170341 228.0
147.589178357 228.0
148.593186373 228.0
149.597194389 228.0
150.601202405 228.0
151.605210421 228.0
152.609218437 229.0
153.613226453 229.0
154.617234469 229.0
155.621242485 229.0
156.625250501 229.0
157.629258517 229.0
158.633266533 229.0
159.637274549 229.0
160.641282565 229.0
161.645290581 229.0
162.649298597 229.0
163.653306613 229.0
164.657314629 229.0
165.661322645 229.0
166.665330661 229.0
167.669338677 229.0
168.673346693 229.0
169.677354709 229.0
170.681362725 229.0
171.685370741 230.0
172.689378758 230.0
173.693386774 230.0
174.69739479 230.0
175.701402806 230.0
176.705410822 230.0
177.709418838 230.0
178.713426854 230.0
179.71743487 230.0
180.721442886 230.0
181.725450902 230.0
182.729458918 230.0
183.733466934 230.0
184.73747495 230.0
185.741482966 230.0
186.745490982 230.0
187.749498998 230.0
188.753507014 230.0
189.75751503 230.0
190.761523046 230.0
191.765531062 231.0
192.769539078 231.0
193.773547094 231.0
194.77755511 231.0
195.781563126 231.0
196.785571142 231.0
197.789579158 231.0
198.793587174 231.0
199.79759519 231.0
200.801603206 231.0
201.805611222 231.0
202.809619238 231.0
203.813627255 231.0
204.817635271 231.0
205.821643287 231.0
206.825651303 231.0
207.829659319 231.0
208.833667335 231.0
209.837675351 231.0
210.841683367 231.0
211.845691383 231.0
212.849699399 231.0
213.853707415 232.0
214.857715431 232.0
215.861723447 232.0
216.865731463 232.0
217.869739479 232.0
218.873747495 232.0
219.877755511 232.0
220.881763527 232.0
221.885771543 232.0
222.889779559 232.0
223.893787575 232.0
224.897795591 232.0
225.901803607 232.0
226.905811623 232.0
227.909819639 232.0
228.913827655 232.0
229.917835671 232.0
230.921843687 232.0
231.925851703 232.0
232.929859719 232.0
233.933867735 232.0
234.937875752 232.0
235.941883768 232.0
236.945891784 232.0
237.9498998 233.0
238.953907816 233.0
239.957915832 233.0
240.961923848 233.0
241.965931864 233.0
242.96993988 233.0
243.973947896 233.0
244.977955912 233.0
245.981963928 233.0
246.985971944 233.0
247.98997996 233.0
248.993987976 233.0
249.997995992 233.0
251.002004008 233.0
252.006012024 233.0
253.01002004 233.0
254.014028056 233.0
255.018036072 233.0
256.022044088 234.0
257.026052104 234.0
258.03006012 234.0
259.034068136 234.0
260.038076152 234.0
261.042084168 234.0
262.046092184 234.0
263.0501002 234.0
264.054108216 234.0
265.058116232 234.0
266.062124248 234.0
267.066132265 234.0
268.070140281 234.0
269.074148297 234.0
270.078156313 234.0
271.082164329 234.0
272.086172345 234.0
273.090180361 234.0
274.094188377 234.0
275.098196393 234.0
276.102204409 234.0
277.106212425 235.0
278.110220441 235.0
279.114228457 235.0
280.118236473 235.0
281.122244489 235.0
282.126252505 235.0
283.130260521 235.0
284.134268537 235.0
285.138276553 235.0
286.142284569 235.0
287.146292585 235.0
288.150300601 235.0
289.154308617 235.0
290.158316633 235.0
291.162324649 235.0
292.166332665 235.0
293.170340681 235.0
294.174348697 235.0
295.178356713 235.0
296.182364729 235.0
297.186372745 235.0
298.190380762 235.0
299.194388778 235.0
300.198396794 235.0
301.20240481 235.0
302.206412826 236.0
303.210420842 236.0
304.214428858 236.0
305.218436874 236.0
306.22244489 236.0
307.226452906 236.0
308.230460922 235.0
309.234468938 236.0
310.238476954 236.0
311.24248497 236.0
312.246492986 236.0
313.250501002 236.0
314.254509018 236.0
315.258517034 236.0
316.26252505 236.0
317.266533066 236.0
318.270541082 236.0
319.274549098 236.0
320.278557114 236.0
321.28256513 236.0
322.286573146 236.0
323.290581162 236.0
324.294589178 236.0
325.298597194 236.0
326.30260521 236.0
327.306613226 236.0
328.310621242 236.0
329.314629259 236.0
330.318637275 236.0
331.322645291 236.0
332.326653307 236.0
333.330661323 236.0
334.334669339 236.0
335.338677355 236.0
336.342685371 237.0
337.346693387 237.0
338.350701403 237.0
339.354709419 237.0
340.358717435 237.0
341.362725451 237.0
342.366733467 237.0
343.370741483 237.0
344.374749499 237.0
345.378757515 237.0
346.382765531 237.0
347.386773547 237.0
348.390781563 237.0
349.394789579 237.0
350.398797595 237.0
351.402805611 237.0
352.406813627 237.0
353.410821643 237.0
354.414829659 237.0
355.418837675 237.0
356.422845691 237.0
357.426853707 237.0
358.430861723 237.0
359.434869739 237.0
360.438877756 237.0
361.442885772 237.0
362.446893788 237.0
363.450901804 237.0
364.45490982 237.0
365.458917836 237.0
366.462925852 237.0
367.466933868 237.0
368.470941884 238.0
369.4749499 238.0
370.478957916 238.0
371.482965932 238.0
372.486973948 238.0
373.490981964 238.0
374.49498998 238.0
375.498997996 238.0
376.503006012 238.0
377.507014028 238.0
378.511022044 238.0
379.51503006 238.0
380.519038076 238.0
381.523046092 238.0
382.527054108 238.0
383.531062124 238.0
384.53507014 238.0
385.539078156 238.0
386.543086172 238.0
387.547094188 238.0
388.551102204 238.0
389.55511022 238.0
390.559118236 238.0
391.563126253 238.0
392.567134269 238.0
393.571142285 238.0
394.575150301 238.0
395.579158317 238.0
396.583166333 238.0
397.587174349 238.0
398.591182365 238.0
399.595190381 238.0
400.599198397 238.0
401.603206413 238.0
402.607214429 238.0
403.611222445 238.0
404.615230461 238.0
405.619238477 238.0
406.623246493 238.0
407.627254509 238.0
408.631262525 238.0
409.635270541 238.0
410.639278557 238.0
411.643286573 238.0
412.647294589 238.0
413.651302605 238.0
414.655310621 238.0
415.659318637 239.0
416.663326653 239.0
417.667334669 239.0
418.671342685 239.0
419.675350701 239.0
420.679358717 239.0
421.683366733 239.0
422.687374749 239.0
423.691382766 239.0
424.695390782 239.0
425.699398798 239.0
426.703406814 239.0
427.70741483 239.0
428.711422846 239.0
429.715430862 239.0
430.719438878 239.0
431.723446894 239.0
432.72745491 239.0
433.731462926 239.0
434.735470942 239.0
435.739478958 239.0
436.743486974 239.0
437.74749499 239.0
438.751503006 239.0
439.755511022 239.0
440.759519038 239.0
441.763527054 239.0
442.76753507 239.0
443.771543086 239.0
444.775551102 239.0
445.779559118 239.0
446.783567134 239.0
447.78757515 239.0
448.791583166 239.0
449.795591182 239.0
450.799599198 239.0
451.803607214 239.0
452.80761523 239.0
453.811623246 239.0
454.815631263 239.0
455.819639279 239.0
456.823647295 239.0
457.827655311 239.0
458.831663327 239.0
459.835671343 239.0
460.839679359 239.0
461.843687375 239.0
462.847695391 239.0
463.851703407 239.0
464.855711423 239.0
465.859719439 239.0
466.863727455 239.0
467.867735471 239.0
468.871743487 239.0
469.875751503 239.0
470.879759519 239.0
471.883767535 239.0
472.887775551 239.0
473.891783567 239.0
474.895791583 239.0
475.899799599 239.0
476.903807615 239.0
477.907815631 239.0
478.911823647 239.0
479.915831663 239.0
480.919839679 239.0
481.923847695 239.0
482.927855711 239.0
483.931863727 239.0
484.935871743 239.0
485.93987976 239.0
486.943887776 239.0
487.947895792 239.0
488.951903808 239.0
489.955911824 239.0
490.95991984 239.0
491.963927856 239.0
492.967935872 239.0
493.971943888 239.0
494.975951904 239.0
495.97995992 239.0
496.983967936 239.0
497.987975952 239.0
498.991983968 239.0
499.995991984 239.0
501.0 239.0
